text,is_noisy_text
году началось строительство железной дороги места благодаря центральному расположению выбраны качестве места депо получило название Централ Депо центральное депо Приход железной дороги вызвал развитие соответствующей индустрии два года спустя начали ходить поезда население мест выросло человек,False
х годах железная дорога стала доставлять места уголь железо вызвало бурное развитие металлургической промышленности резкий рост населения человек году году ЦентралСити стал инкорпорированным городом году название официально изменено Радфорд году городку железнодорожной станции административно присоединены мелкие окрестные поселения достигнув образом требуемых закону человек населения получил статус,False
Ягренево село относящееся Пригородному сельскому поселению Переславского района Ярославской области января года постоянного населения числилось,False
начала столетия село Ягренево принадлежало Никитскому монастырю упоминается числе монастырских сёл челобитной игумена Иова году году после секуляризации Ягренево перешло ведомство государственных имуществ,False
года известна деревянная церковь Рождества Пресвятой Богородицы году церкви устроена другая тёплая деревянная церковь освящённая затем честь Покрова Пресвятой Богородицы году Ягреневе снова церковь честь Рождества Пресвятой Богородицы,False
году вместо деревянной церкви устроен каменный храм Престолов два холодном честь Рождества Пресвятой Богородицы приделе тёплом честь Покрова Пресвятой Богородицы,False
Военноисторический музей исп также Музей военной истории мавзолей Уго Чавеса многоцелевое культурное историческое здание Находится равнинной местности района января муниципалитета Боливараосвободителя столичном районе Каракаса Является местом последнего упокоения президента Венесуэлы Уго Чавеса,False
Здание построено период год президентах Сиприано Кастро Хуане Висенте Гомесе года здании находится военноисторический музей экспонатами большой исторической ценности года мавзолей президента Венесуэлы Уго Чавеса прошлом здании находилась военная академия министерство обороны также выполняло многие другие функции,False
феврале года здание использовалось качестве центра командования вооружённым восстанием главе Уго Чавесом против правительства президента Карлоса Андреса Переса Восстание потерпело поражение именно месте Чавес сдался правительству произнёс знаменитую речь году ставший президентом Уго Чавес провел здесь первый выпуск программы Алло президент отметить ю годовщину события,False
После смерти Чавеса марта года вицепрезидент Николас Мадуро временно исполняющий обязанности президента распорядился превратить здание мавзолей музей Уго Чавеса сохранением статуса военного музея,False
Работы над перепланировкой здания проведены короткие сроки под руководством знаменитого венесуэльского архитектора Фруто Виваса Мемориальный комплекс открыт марта года вместе проведением государственных похорон Чавеса Похороны посетили сотни тысяч венесуэльцев церемонии присутствовали главы более государств,False
входе территорию мавзолея расположена аллея флагов дружественных стран Венесуэлой,False
центре мемориального комплекса полу находится цветок Четыре элемента огонь ветер земля вода центре находится саркофаг телом Уго Чавеса саркофага стоит почётный караул Вокруг гробницы кругу расположены комнаты выставкой фотографий документов революционной борьбе Чавеса протяжении жизни,False
Музей посещают около человек день человек выходным Пропускают группами человек сопровождением экскурсовода школьников пропускают без очереди музее запрещена фото видеосъемка,False
Каждого пятого числа месяца Мадуро организовывает обязательный молебен первых лиц государства упокой Чавеса церкви мавзолее расположена комнате гробницы Каждый день часов время смерти Чавеса производится пушечный выстрел,False
Музей работает со вторника воскресенье понедельник выходной,False
Бокаюва порт муниципалитет Бразилии входит штат МинасЖерайс Составная часть мезорегиона Север штата МинасЖерайс Входит экономикостатистический микрорегион Бокаюва Население составляет человек год Занимает площадь км Плотность населения челкм,False
Поиск изображенийна Викискладе,False
лат вид коротконадкрылых жуков рода подсемейства Гималаи,False
Мелкого размера коротконадкрылые жуки основном краснокоричневого чёрного цвета усики ноги желтоватые Длина тела мм Усики прикрепляются переднего края головы Тарзальная формула число члеников лапок Метакоксы задних ног узкие треугольные,False
Вид впервые описан году немецким колеоптерологом Волкером Ассингом Ганновер Германия материалам Непала Видовое название дано честь Андреаса Клиберга Берлин собравшего типовую серию,False
Родился семье медицинских работников,False
году окончил Куйбышевский медицинский институт,False
годы работал клинике оториноларингологии Куйбышевского медицинского института где прошел путь клинического ординатора доцента,False
году защитил кандидатскую диссертацию тема вопросу рецидивах рака гортани году защитил докторскую диссертацию тема Клиника лечение рецидивов рака гортани глоткиВ году присвоено учёное звание профессора,False
годы ректор Башкирского мединститута одновременно года заведующий кафедрой ЛОРболезней санитарногигиенического стоматологических факультетов,False
года Саратовском государственном медицинском университете года заведующий кафедрой оториноларингологии лечебного факультета год объединенной кафедрой оториноларингологии имени Н П Симановского года профессор кафедры,False
последние годы работы Самаре сотрудничал академиком РАМН Игорем Борисовичем Солдатовым,False
Научная практическая деятельность области лоронкологии,False
Работая Саратове обосновал ввел практику немедикоментозные методы лечения заболеваний ЛОРорганов аутогено магнито УЗ УФОлазеротерапия также лимфотропная терапия острых хронических заболеваний глотки,False
Разработал способы лечения аденоидита детей вазомоторных ринита риносинусита хронического тонзиллита,False
Под руководством защищено кандидатских докторская диссертация,False
Автор научных работ изобретений,False
Бобровский й хутор Серафимовичском районе Волгоградской области Административный центр Бобровского сельского поселения,False
декабря года соответствии Законом Волгоградской области ОД хутор возглавил Бобровское сельское поселение,False
Хутор расположен западе региона находится р Дон,False
Администрация сельского поселения,False
Развитое сельское хозяйство Личное подсобное хозяйство,False
Проходит автодорога межмуниципального значения Лог Новогригорьевская Клетская Распопинская Серафимович идентификационный номер ОП РЗ,False
Нотогомфодон лат род тероцефалов входит собственное подсемейство семейства Бауриид,False
Нотогомфодон отличался других тероцефалов секторным зубным рядом чертой разделял цинодонтами позволяла более эффективно разделывать мясо,False
Отец юрист Яков Вениаминович Яхнин мать детский писатель переводчик Евгения Иосифовна Яхнина девичестве Цедербаум Племянница Юлия Мартова,False
Окончила МГУ М Ломоносова Член Союза писателей СССР,False
Переводила французского шведского норвежского датского языков Основные переводческие работы Мемуары кардинала де Реца проза публицистика Андре Моруа ЖанаПоля Сартра Слова Тошнота Маргерит Юрсенар Франсуазы Саган Здравствуй грусть Мишеля Бютора Филиппа Соллерса Мишеля Турнье Патрика Модиано Ханса Кристиана Андерсена Кнута Гамсуна Юхана Боргена Августа Стриндберга Германа Банга Карен Бликсен Сигрид Унсет Эйвинда Юнсона Ханса Кристиана Браннера Пера Улова Энквиста др,False
Вела переводческий семинар много работала молодыми переводчиками,False
Урна прахом захоронена колумбарии Новодевичьего кладбища секция,False
Лауреат премии журнала Иностранная литература перевод романа ЖП Сартра Тошнота премии Мориса Ваксмахера перевод Мемуаров кардинала де Реца премии Шведской Академии вклад перевод произведений шведской литературы Командор ордена Полярной звезды,False
Родился сентября года Москве Окончил юридический факультет Московского университета,False
годах состоял службе Министерстве финансов стал управляющим Иркутской казённой палатой После Февральской революции года назначен комиссаром Временного правительства Иркутской губернии После Октябрьской революции приходом власти большевиков перешёл оппозицию отказавшись работать новым правительством,False
года Лавров работал председателем Ургинской конторы Центросоюза Монголии период арестован бароном Унгерном приговорён расстрелу затем приговор отменён,False
сентября года Лавров арестован Особым отделом й Армии РККА лицо занимавшее ответственный пост Дальневосточном правительстве отправлен представительство ГПУ Сибири июле года выслан Москву качестве свидетеля процессу ЦК ПРС Партии социалистовреволюционеров,False
После пребывания заключении внутренней тюрьме ГПУ июле августе года Лавров освобождён заключения сентября подпиской невыезде Москвы явке первому требованию суду следствию Верховного революционного трибунала обязательством начать службу центральном аппарате Народного комиссариата финансов Наркомфине,False
январе года дело отношении Лаврова прекращено давностью преступлений ввиду возможности применить амнистию социально безопасному годах Иван Александрович находился службе Наркомфине техническим советником составлению редактированию инструкций,False
годах Лавров работал наркомфине БурятМонгольской АССР Бурнаркомфин где дослужился должности заместителя наркома глава ведомства Кузьма Ильин Существует версия Лавров министром финансов БурятМонгольской АССР Жил Верхнеудинске Ушёл отставку получением государственной пенсии,False
году Иван Лавров переезжает Пятигорск Новочеркасск мае возвращается сначала Москву затем Верхнеудинск январе года Лавров вновь арестован раз бывший сотрудник Наркомфина тюрьме развилось острое заболевание глаз,False
Осенью года Лавров стал участником процесса над сотрудниками Бурнаркомфина нэпманами Дело отношении прекращено отсутствием состава преступления После Лавров получил разрешение советского правительства выезд США позже отозванное выданное повторно году,False
годах Иван Александрович Лавров жил работал кассиром Харбине период написал издал воспоминания году переехал изза болезни Циндао Восточный Китай где скончался году,False
Молькеево тат Мәлки село Кайбицком районе Татарстана Также центр Молькеевского сельского поселения,False
Находится югозападе Татарстана км западнее районного центра Больших Кайбиц Село расположено обоим берегам реки Урюм левый приток реки Кубня,False
Основано веке История села связана крещением татар названию села именуется пяти этнографических групп крещёных татар молькеевские,False
Молькеево долгое время являлось конечным пунктом маршрута автобуса Казань Большие Кайбицы Молькеево,False
Расположена км югу села Карамышево км востоку центра города Пскова,False
Постоянное население состоянию год деревне отсутствовало,False
Кристоффер Йонер норв род сентября года Ставангер Норвегия норвежский актёр кино телевидения Обладатель премии Берлинского международного кинофестиваля Золотого лебедя Международного фестиваля Копенгагене номинации Лучший актёр премии Аманда норвежского аналога премии Оскар,False
Норвежский кинокритик Фредрик Феванг норв писал Йонере отличие большинства норвежских кинозвёзд обладает классически привлекательной внешностью богатым театральным опытом благодаря харизме многогранному таланту добился статуса возможно самой яркой новой звезды Норвегии Наибольший успех актёру принесли роли персонажейневрастеников неустойчивой психикой фильмы боится волков Падающее небо Соседство также способность чрезвычайно убедительно выражать состояние беспокойства отчаяния,False
многие другие норвежские актёры Йонер начал карьеру детском юношеском театре норв англ работающем театре Рогаланд города Ставангер начал обучение возрасте лет выступал там начала х годов После Йонер три раза пытался поступить Норвежскую национальную театральную академию принят,False
Йонер впервые добился известности благодаря сериалу норвежской государственной телерадиокомпании Проект принес Йонеру репутацию самобытного молодого актёра укрепившуюся благодаря участию картине Пола Йакмана норв сценарию Эрленда Лу Детектор Йонер сыграл сатаниста Йоргена малобюджетном фильме Монголандия году Игра Йонера получила одобрение критиков роли лентах два раза подряд номинировался получение премии Аманда норвежского МКФ лучший актёр,False
году Йонер участвовал сразу нескольких крупных проектах включая фильм Унни Страуме норв Музыка свадеб похорон музыку написал Горан Брегович Кроме Йонер снялся фильме режиссёра Гуннара Викене норв Падающее небо Картина стала хитом норвежского боксофиса Йонер роль Рейдара фильме получил Золотого лебедя Международного фестиваля Копенгагене номинации Лучший актёр,False
году Йонер стал лауреатов кинопремии Берлинского международного кинофестиваля вручаемой молодым перспективным актёрам стран Евросоюза крупных кинопроектов Йонер принимал участие последующие годы следует отметить фильм ужасов Тёмный лес мелодраму Зимний поцелуй психологический триллер Соседство другой перевод названия Другая дверь роль Лассе Тёмном лесу Йонер третий раз номинировался получение кинонаграды Аманда лучший актёр хотя получить смог четвёртой попытки роль Йона Соседстве,False
второй половине х Йонер сыграл главные роли фильмах Товарищ Педерсен Последний косяк Скрытые также участвовал ряде проектов ролях второго плана эпизодических ролях общей сложности года получил больше ролей кино телевидении любой другой норвежский актёр году ходе Международного кинофестиваля Бергене удостоен награды Лучший актёр столетия итогам зрительского голосования приз профессионального жюри получил Бьорн Сундквист,False
году Йонер дебютировал режиссёр сняв короткометражный фильм сухом прохладном месте норв принёс награду Лучший короткометражный фильм молодёжного жюри Страсбургского фестиваля европейского фантастического кино англ,False
Йонер также сыграл двух клипах популярной норвежской рокгруппы имеет давние связи Йонер является владельцем бара Ставангере где играли добились популярности видео песню Вечные муки Йонер сыграл роль мафиози причем сообщает официальный сайт группы поставил три обязательных условия участия съемках потребовав клипе усы оружие также сцен участием снята Позднее клип получил награду норвежский аналог Грэмми лучший клип года,False
Виласека исп баск кат муниципалитет Испании входит провинцию Таррагона составе автономного сообщества Каталония Муниципалитет находится составе района комарки Таррагонес Занимает площадь км Население человека год,False
Рычковка село Переволоцком районе Оренбургской области составе сельского поселения Родничнодольский сельсовет,False
Находится правом берегу реки Урал расстоянии примерно километров прямой юговосток районного центра поселка Переволоцкий,False
Село основано году земле отведенной академику Петру Рычкову Альтернативное название Токмаковка,False
Население составляло человек году русские татары переписи года,False
женщина играет дингдонг итал фильм режиссёра Бруно Корбуччи Экранизация произведения автор Аристофан,False
Сюжет фильма основан сюжете Комедии Лисистрате фильме идет речь двух племенах живущих каменном веке постоянно ведут между войну представителей племени жителей пещеры победил соревновании ловле свиней выиграл приз красивую женщину Однако игре дингдонг помешала война племенем жителей озера Непрекращающиеся военные действия очень расстраивают женщин поскольку мужья очень редко бывают дома тогда жёны решают объявит мужьям сексуальный бойкот,False
сокращённо оригинальное обозначение имя бетаверсии низкоуровневого интерфейса прикладного программирования разработанного сейчас применяемого вычислениях просуществовал недолго первая версия продукта названа,False
Некоторые компоненты представлены подобный язык компилятор,False
англ Бог потерпел неудачу песня американской металгруппы одноимённого пятого альбома Песня никогда выпущена сингл первой песен альбома услышала общественность Песня является первых опустила струны полтона,False
Автор музыки слов Джеймс Хэтфилд описывал песню очень классную Медленную тяжёлую устрашающую,False
Сологитарист Кирк Хэмметт вспоминает соло песни,False
отработано подходило потому вокал слишком блюзовый песни характеризуется очень тяжелыми риффами аккордами,False
словам Хэмметта написании соло песни помог продюсер Боб Рок Вместе разработали мелодию Хэмметт добавил гармонию Продюсер предположил поспособствует песня звучать слишком красиво вместо порекомендовал играть мелодию октаву выше Финальное гитарное соло составлено более дублей записанных студии Хэмметт называет соло любимых,False
Главная тема песни вера человеческая опора также неуверенная вера Бога исцелить Лирика песни вдохновлена переживаниями Хетфилда время мать умирала рака верила бог вылечит поэтому отказывалась лечения Хетфилд считает следовала убеждениям христианской науке выжить,False
Доцент религии Бейлорского университета Пол Мартенс отмечает песня вызывала восхищение некоторых антирелигиозных групп сайты Мартенс отмечает однако Хетфилд радуется Божьему провалу песне вместо обвиняет Бога смерти вере матери также внёс вклад бессмысленность жизни,False
Впервые песню исполнили вживую время тура мая года исполнялась строе Также песня часто исполнялась время тура часть Чёрного Альбома,False
Код объекта государственном водном реестре,False
Виктор Михайлович Кулаков советский композитор авторисполнитель Широкую известность Советском Союзе получила инструментальная пьеса Поезд середины х годов звучала время прогноза погоды конце программы Время,False
Окончил Ленинградское музыкальное училище имени РимскогоКорсакова х годов начал писать музыку Создавал музыку театра работал радио пианист сотрудничал разными коллективами музыкальная комедия Опасное приключение доктора Айболита более десяти лет шла сцене Ленинградского МОЛОДОГО ТЕАТРАисточник указан дней Песни музыку исполняли Эдуард Хиль Мария Пахоменко Ирина Понаровская е годы эфире концертах звучала музыка написанная оркестра имени СоловьёваСедова Ленинградского Комитета телевидению радиовещанию году Виктору Кулакову лет фирма Мелодия выпустила пластинку Время надежд четырьмя песнями написанными стихи разных поэтов,False
Алмазовский посёлок Троснянском районе Орловской области Входит состав Муравльского сельского поселения Население человека,False
автомобильным дорогам расстояние областного центра города Орёл составляет км районного центра села Тросна км Абсолютная высота метров над уровнем моря,False
Алмазовский Орловская область находится часовой зоне МСК московское время Смещение применяемого времени относительно составляет,False
Согласно результатам переписи года национальной структуре населения русские составляли человек,False
Урочище находится юговосточной части области подзоне южной тайги левом берегу реки Михайловицы автодороге расстоянии примерно километров прямой востокосеверовостоку села имени Бабушкина административного центра района,False
Климат характеризуется умеренно континентальный продолжительной холодной зимой умеренно тёплым летом Среднегодовая температура воздуха Средняя температура воздуха холодного месяца января абсолютный минимум средняя температура тёплого июля абсолютный максимум Вегетационный период длится дней Среднегодовое количество атмосферных осадков составляет мм около мм выпадает период апреля октябрь течение года господствуют ветры югозападного направления,False
году деревня входила состав Подболотного сельсовета Рослятинского района Упразднена позднее года,False
англ Шатёр луны заглавная песня одноимённого альбома рокгруппы написанная гитаристом фронтменом группы Томом Верленом,False
Является первых ключевых композиций ньюйоркской панксцены частности сформировавшейся клубе Также считается ранних композиций постпанка альтернативного рока году песня внесена список величайших песен времён где заняла е место,False
Впервые песня исполнена группой году клубе составе Тома Верлена гитара вокал Ричарда Хэлла басгитара Ричарда Ллойда лидгитара Билли Фикка ударные составе записана первая демоверсия песни студии Брайана Ино Верлен остался недовольным посчитав запись Ино холодной лишённой всякого резонанса,False
Окончательная студийная версия песни записана году без Ричарда Хэлла ушедшего группы году басгитаре играл Фред Смит игравший Сингл выпущен году стал заглавной песней альбома самых известных вещей репертуаре коллектива Журнал поместил песню ю строчку списке величайших гитарных песен году,False
настоящий гитарный эпик протяжении десяти минут Верлен Ллойд растягиваются городской паранойе играть пока чтонибудь случится говорил Верлен происходит джаза даже альбома рода бешеная динамика,False
Помимо абстрактного текста выделялась группа фоне первых постпанкколлективов песня выделяется музыкальной составляющей первую очередь двойные ноты двух гитарах Тома Верлена Ричарда Ллойда играющих почти одновременно хотя Ллойд Верлен номинально являлись лид ритмгитаристами сути тесно взаимосвязанные гитарные партии составляли особую музыкальную структуру слабо походящую типичное гитарное соло Верлен играл используя миксолидийский лад результате звук гитары напоминал джазовый Со временем Патти Смит тогдашная спутница Тома Верлена признавалась гитара песне звучит тысячи кричащих птиц,False
Длительность песни составляла минут хотя первоначальные версии немного короче причине изданный виниле сингл поделён две части первая часть песни звучала минуты вторая половиной менее песня пользовалась популярностью заняла е место британском чарте,False
Рифф использован Элвисом Костелло песне году,False
Сезон НБА стал м сезоном Национальной баскетбольной ассоциации НБА Чемпионом стала команда Бостон Селтикс финале Селтикс победили пяти играх команду СанФранциско Уорриорз,False
драфте НБА года под первым номером клубом НьюЙорк Никс выбран лёгкий форвард Арт Хейман университета Дьюка Под м номером драфте выбран Нейт Термонд под м Гас Джонсон территориальном драфте выбран Такер,False
Миланский технический университет итал самый крупный технический университет Италии обучаются около студентов году университет занял место мире среди технических университетов рейтингу составленному году итальянские исследователи признали лучшим Италии показателям научное производство привлекательность иностранных студентов другим,False
Италии политехникума технических университета учат инженерным дисциплинам архитектуре расположены Милане Турине Бари разговорной речи среди студентов зачастую называют просто,False
Эмблема Миланского технического университета является скетчем рафаэлевскую фреску Афинская школа находится рафаэлевских станцах Папского дворца Ватикане,False
Университет основан ноября года является старейшим Милане Первоначально назывался рус Высший технический институт управлялся Франческо Бриоски располагался сердце города Виа Сенато,False
году открыто второе основное направление обучения архитектурное году Политехникум переехал площадь Леонардо Винчи зоне районе Милана квартале сейчас называется Город учёбы где основные здания университета располагаются сегодняшний день время получил название Королевский Политехникум слово убрано Италия объявлена республикой конце Второй мировой войны менее следы букв сбитых фасада основного здания можно видеть сейчас,False
году базе университета усилиями Джино Касиниса Эрколе Боттани открыт первый Европе электронный вычислительный центр году Джулио Натта получил Нобелевскую премию химии исследования полимеров частности полипропилена году космос запущен спутник Сирио разработанный совместно университетом несколькими компаниями,False
х университет начал процесс территориального расширения результате открыты кампусы Ломбардии ЭмильеРоманье году открыто обучение промышленному дизайну году создан факультет дизайна новыми обучающими курсами студентов аспирантов включающими наряду существующими дисциплинами обучение графике визуальным эффектам моде дизайну интерьеров,False
Университет располагается основных кампусах регионах Ломбардия ЭмилияРоманья,False
поступления университет базе среднего образования необходимо сдать вступительные тесты предназначенные проверки уровня подготовки каждого абитуриента Основной целью тестов является выявление нехватки знаний желающих поступить таковая имеется назначения дополнительных курсов некоторые специальности количество мест жёстко ограничено приблизительный максимум мест каждой специальности устанавливает учёный совет,False
